BACKSPACE_COUNT,CAC,CAR,CAT_R,CCC,CONDITION,CORRECTED_ERROR_RATE,CPS,ERROR_RATE,ID,INPUT_TIME,IS_LENGTH,KEYSTROKES_PER_CHARACTER,LEVENSHTEIN_DELETION,LEVENSHTEIN_INSERTION,LEVENSHTEIN_SUBSTITUTION,MINIMUM_STRING_DISTANCE,PHRASE_NUMBER,PT,PT_LENGTH,SESSION,TOTAL_ERROR_RATE,TOTAL_PHRASES,TT,TT_LENGTH,T_CAT,VST,WPM
6,6,13.043478260869565,20.192588269623577,0,normal,15,4.814706740589437,0,tdoKlURaupsnCK6tl7FB,6.854,46,1.3529411764705883,0,0,0,0,7,universally understood to be wrong,34,PGoFJfv5DkGCCwhe1tc9,15,12,universally understood to be wrong,34,1.384,112,57.77648088707325
0,0,0,0,0,off,0,3.602521765235665,0,aAcBgL5ww7Gijs1ElJBh,6.662,25,1,0,0,0,0,1,for your information only,25,G5GbEAE7kabhS3jAzlXa,0,12,for your information only,25,0,597,43.23026118282798
0,0,0,0,0,off,0,3.605769230769231,0,aAcBgL5ww7Gijs1ElJBh,8.32,31,1,0,0,0,0,7,arguing with the boss is futile,31,G5GbEAE7kabhS3jAzlXa,0,12,arguing with the boss is futile,31,0,474,43.269230769230774
5,5,13.88888888888889,18.744531933508313,0,normal,16.129032258064516,5.468066491688539,0,tdoKlURaupsnCK6tl7FB,4.572,36,1.3846153846153846,0,0,0,0,10,the back yard of our house,26,PGoFJfv5DkGCCwhe1tc9,16.129032258064516,12,the back yard of our house,26,0.857,80,65.61679790026247
1,1,3.225806451612903,4.931748128577719,0,off,3.3333333333333335,4.1097901071481,0,aAcBgL5ww7Gijs1ElJBh,6.813,31,1.0689655172413792,0,0,0,0,3,sing the gospel and the blues,29,G5GbEAE7kabhS3jAzlXa,3.3333333333333335,12,sing the gospel and the blues,29,0.336,146,49.31748128577719
0,0,0,0,0,off,0,5.19062108466082,0,aAcBgL5ww7Gijs1ElJBh,5.587,30,1,0,0,0,0,4,prayer in schools offends some,30,G5GbEAE7kabhS3jAzlXa,0,12,prayer in schools offends some,30,0,232,62.28745301592984
1,1,2.3255813953488373,5.22602936942125,0,normal,2.380952380952381,5.758710048949036,0,tdoKlURaupsnCK6tl7FB,6.946,43,1.048780487804878,0,0,0,0,5,nothing finer than discovering a treasure,41,PGoFJfv5DkGCCwhe1tc9,2.380952380952381,12,nothing finer than discovering a treasure,41,0.363,87,69.10452058738844
2,2,6.666666666666667,6.663644605621033,0,normal,7.142857142857142,5.666364460562104,0,tdoKlURaupsnCK6tl7FB,4.412,30,1.1538461538461537,0,0,0,0,3,the trains are always late,26,PGoFJfv5DkGCCwhe1tc9,7.142857142857142,12,the trains are always late,26,0.294,91,67.99637352674524
0,0,0,0,0,normal,0,3.3666255190214343,0,JmfOpq7jDxAWoJpbEqf1,8.911,31,1,0,0,0,0,2,arguing with the boss is futile,31,G5GbEAE7kabhS3jAzlXa,0,12,arguing with the boss is futile,31,0,227,40.39950622825721
3,3,7.6923076923076925,16.137059724349157,0,normal,8.333333333333332,6.125574272588055,0,tdoKlURaupsnCK6tl7FB,5.224,39,1.1818181818181819,0,0,0,0,11,this is a non profit organization,33,PGoFJfv5DkGCCwhe1tc9,8.333333333333332,12,this is a non profit organization,33,0.843,169,73.50689127105666
0,0,0,0,0,off,0,3.564154786150713,0,aAcBgL5ww7Gijs1ElJBh,5.892,22,1,0,0,0,0,12,freud wrote of the ego,22,G5GbEAE7kabhS3jAzlXa,0,12,freud wrote of the ego,22,0,442,42.76985743380855
0,0,0,0,0,normal,0,8.009492732126965,0,tdoKlURaupsnCK6tl7FB,3.371,28,1,0,0,0,0,12,do not feel too bad about it,28,PGoFJfv5DkGCCwhe1tc9,0,12,do not feel too bad about it,28,0,97,96.11391278552358
4,4,11.76470588235294,30.406566138576064,0,off,13.333333333333334,4.771903034930331,0,IA8cMquW1AQMv2M3ztyu,5.239,34,1.3076923076923077,0,0,0,0,8,this is too much to handle,26,PGoFJfv5DkGCCwhe1tc9,13.333333333333334,12,this is too much to handle,26,1.593,104,57.26283641916397
0,0,0,0,0,enhanced,0,2.278336814125688,0,EWMq8e6CtIaTvhF6jXTs,10.534,25,1,0,0,0,0,4,the stock exchange dipped,25,G5GbEAE7kabhS3jAzlXa,0,12,the stock exchange dipped,25,0,3517,27.340041769508257
0,0,0,0,0,normal,0,6.006864988558353,0,JmfOpq7jDxAWoJpbEqf1,3.496,22,1,0,0,0,0,9,the winner of the race,22,G5GbEAE7kabhS3jAzlXa,0,12,the winner of the race,22,0,158,72.08237986270024
1,1,3.7037037037037033,13.087882990795613,0,normal,3.8461538461538463,3.0261001134787544,0,JmfOpq7jDxAWoJpbEqf1,7.931,27,1.08,0,0,0,0,4,this person is a disaster,25,G5GbEAE7kabhS3jAzlXa,3.8461538461538463,12,this person is a disaster,25,1.038,1008,36.31320136174505
0,0,0,0,0,enhanced,0,2.575717204014566,0,EWMq8e6CtIaTvhF6jXTs,11.259,30,1,0,0,0,0,2,i can still feel your presence,30,G5GbEAE7kabhS3jAzlXa,0,12,i can still feel your presence,30,0,409,30.908606448174794
0,0,0,0,0,enhanced,0,1.33088033820018,0,EWMq8e6CtIaTvhF6jXTs,25.547,35,1,0,0,0,0,1,suburbs are sprawling up everywhere,35,G5GbEAE7kabhS3jAzlXa,0,12,suburbs are sprawling up everywhere,35,0,2535,15.970564058402159
0,0,0,0,0,normal,0,2.822732404968009,0,JmfOpq7jDxAWoJpbEqf1,10.628,31,1,0,0,0,0,5,i skimmed through your proposal,31,G5GbEAE7kabhS3jAzlXa,0,12,i skimmed through your proposal,31,0,292,33.87278885961611
0,0,0,0,0,enhanced,0,3.1566486913060636,0,EWMq8e6CtIaTvhF6jXTs,7.603,25,1,0,0,0,0,3,the stock exchange dipped,25,G5GbEAE7kabhS3jAzlXa,0,12,the stock exchange dipped,25,0,226,37.87978429567276
0,0,0,0,0,normal,0,3.409952008082849,0,JmfOpq7jDxAWoJpbEqf1,7.918,28,1,0,0,0,0,11,healthy food is good for you,28,G5GbEAE7kabhS3jAzlXa,0,12,healthy food is good for you,28,0,435,40.91942409699419
0,0,0,0,0,normal,0,3.1913417510753437,4.166666666666666,JmfOpq7jDxAWoJpbEqf1,7.207,24,1,0,1,0,4,8,the capital of our nation,25,G5GbEAE7kabhS3jAzlXa,4,12,th capital of our nation,24,0,821,38.296101012904124
2,2,5.88235294117647,8.355009417885013,0,enhanced,6.666666666666667,1.2108709301282627,0,EWMq8e6CtIaTvhF6jXTs,22.298,34,1.2142857142857142,0,0,0,0,6,consequences of a wrong turn,28,G5GbEAE7kabhS3jAzlXa,6.666666666666667,12,consequences of a wrong turn,28,1.863,669,14.530451161539153
0,0,0,0,0,normal,0,2.743142144638404,0,JmfOpq7jDxAWoJpbEqf1,12.03,34,1,0,0,0,0,7,my car always breaks in the winter,34,G5GbEAE7kabhS3jAzlXa,0,12,my car always breaks in the winter,34,0,984,32.917705735660846
0,0,0,0,0,normal,0,2.8335301062573786,0,JmfOpq7jDxAWoJpbEqf1,8.47,25,1,0,0,0,0,10,she wears too much makeup,25,G5GbEAE7kabhS3jAzlXa,0,12,she wears too much makeup,25,0,348,34.002361275088546
0,0,0,0,0,normal,0,5.340670011328694,0,2Lc3KoNUrxzeFswSJ5Rf,6.179,34,1,0,0,0,0,9,tell a lie and your nose will grow,34,lqKChKGGMFNaGvLCZhva,0,12,tell a lie and your nose will grow,34,0,666,64.08804013594433
4,4,14.285714285714285,21.064766296373925,0,normal,16.666666666666664,3.982393628170195,0,2Lc3KoNUrxzeFswSJ5Rf,4.771,28,1.4,0,0,0,0,6,zero in on the facts,20,lqKChKGGMFNaGvLCZhva,16.666666666666664,12,zero in on the facts,20,1.005,463,47.78872353804234
3,3,7.5,20.7555943039814,0,normal,8.108108108108109,1.918047079337402,0,JmfOpq7jDxAWoJpbEqf1,17.205,40,1.1764705882352942,0,0,0,0,6,a security force of eight thousand,34,G5GbEAE7kabhS3jAzlXa,8.108108108108109,12,a security force of eight thousand,34,3.571,131,23.016564952048824
0,0,0,0,0,enhanced,0,2.685145084452144,0,EWMq8e6CtIaTvhF6jXTs,11.545,32,1,0,0,0,0,12,good at addition and subtraction,32,G5GbEAE7kabhS3jAzlXa,0,12,good at addition and subtraction,32,0,517,32.22174101342573
1,1,3.125,14.830028328611897,0,enhanced,3.225806451612903,2.0538243626062322,0,EWMq8e6CtIaTvhF6jXTs,14.12,32,1.0666666666666667,0,0,0,0,10,destruction of the rain forest,30,G5GbEAE7kabhS3jAzlXa,3.225806451612903,12,destruction of the rain forest,30,2.094,293,24.64589235127479
11,11,20,22.512069111544,0,normal,26.190476190476193,2.5408655882103837,0,2Lc3KoNUrxzeFswSJ5Rf,11.807,55,1.7741935483870968,0,0,0,0,7,a glance in the right direction,31,lqKChKGGMFNaGvLCZhva,26.190476190476193,12,a glance in the right direction,31,2.658,1244,30.490387058524604
0,0,0,0,0,enhanced,0,2.73224043715847,0,EWMq8e6CtIaTvhF6jXTs,7.32,21,1,0,0,0,0,7,i like to play tennis,21,G5GbEAE7kabhS3jAzlXa,0,12,i like to play tennis,21,0,291,32.78688524590164
1,1,2.857142857142857,4.127084652733798,0,normal,3.0303030303030303,3.2721131517838296,3.125,2Lc3KoNUrxzeFswSJ5Rf,9.474,35,1.09375,1,0,0,3.125,8,only an idiot would lie in court,32,lqKChKGGMFNaGvLCZhva,6.0606060606060606,12,only an idiot would  lie in court,33,0.391,498,39.265357821405956
0,0,0,0,0,normal,0,2.1710811984368217,0,2Lc3KoNUrxzeFswSJ5Rf,16.121,36,1,0,0,0,0,1,gun powder must be handled with care,36,lqKChKGGMFNaGvLCZhva,0,12,gun powder must be handled with care,36,0,1271,26.05297438124186
1,1,2.7777777777777777,5.454176804541768,0,normal,2.857142857142857,3.3454987834549876,0,2Lc3KoNUrxzeFswSJ5Rf,9.864,36,1.0588235294117647,0,0,0,0,4,the cat has a pleasant temperament,34,lqKChKGGMFNaGvLCZhva,2.857142857142857,12,the cat has a pleasant temperament,34,0.538,1008,40.14598540145985
0,0,0,0,0,normal,0,3.2353221048624987,0,2Lc3KoNUrxzeFswSJ5Rf,10.509,35,1,0,0,0,0,2,rectangular objects have four sides,35,lqKChKGGMFNaGvLCZhva,0,12,rectangular objects have four sides,35,0,3111,38.82386525834998
0,0,0,0,0,enhanced,0,2.6595744680851063,0,EWMq8e6CtIaTvhF6jXTs,9.4,26,1,0,0,0,0,9,if diplomacy does not work,26,G5GbEAE7kabhS3jAzlXa,0,12,if diplomacy does not work,26,0,971,31.914893617021278
0,0,0,0,0,enhanced,0,2.9175784099197664,0,EWMq8e6CtIaTvhF6jXTs,8.226,25,1,0,0,0,0,11,on the way to the cottage,25,G5GbEAE7kabhS3jAzlXa,0,12,on the way to the cottage,25,0,169,35.010940919037196
0,0,0,0,0,enhanced,0,2.406293382693198,0,EWMq8e6CtIaTvhF6jXTs,10.805,27,1,0,0,0,0,5,do you prefer a window seat,27,G5GbEAE7kabhS3jAzlXa,0,12,do you prefer a window seat,27,0,1091,28.875520592318374
0,0,0,0,0,normal,0,6.545454545454546,0,2Lc3KoNUrxzeFswSJ5Rf,2.75,19,1,0,0,0,0,5,life is but a dream,19,lqKChKGGMFNaGvLCZhva,0,12,life is but a dream,19,0,402,78.54545454545455
0,0,0,0,0,enhanced,0,2.352203230359103,0,EWMq8e6CtIaTvhF6jXTs,6.377,16,1,0,0,0,0,8,i agree with you,16,G5GbEAE7kabhS3jAzlXa,0,12,i agree with you,16,0,551,28.226438764309236
0,0,0,0,0,normal,0,3.1354105428179504,3.0303030303030303,JmfOpq7jDxAWoJpbEqf1,10.206,33,1,0,1,0,2.941176470588235,3,beautiful paintings in the gallery,34,G5GbEAE7kabhS3jAzlXa,2.941176470588235,12,beatiful paintings in the gallery,33,0,888,37.6249265138154
0,0,0,0,0,normal,0,3.141149052588915,3.125,JmfOpq7jDxAWoJpbEqf1,9.869,32,1,0,1,0,3.0303030303030303,12,i am allergic to bees and peanuts,33,G5GbEAE7kabhS3jAzlXa,3.0303030303030303,12,i am allergic to bees an peanuts,32,0,507,37.69378863106698
2,2,5.88235294117647,10.775007823093773,0,normal,6.25,3.024929592156045,0,2Lc3KoNUrxzeFswSJ5Rf,9.587,34,1.1333333333333333,0,0,0,0,3,he played a pimp in that movie,30,lqKChKGGMFNaGvLCZhva,6.25,12,he played a pimp in that movie,30,1.033,2315,36.299155105872536
0,0,0,0,0,normal,0,3.5637918745545263,0,2Lc3KoNUrxzeFswSJ5Rf,8.418,31,1,0,0,0,0,10,the opposing team is over there,31,lqKChKGGMFNaGvLCZhva,0,12,the opposing team is over there,31,0,241,42.765502494654314
1,1,3.3333333333333335,8.45747982619491,0,normal,3.3333333333333335,4.189944134078212,3.571428571428571,2Lc3KoNUrxzeFswSJ5Rf,6.444,30,1.0714285714285714,0,1,0,3.4482758620689653,12,i listen to the tape everyday,29,lqKChKGGMFNaGvLCZhva,6.666666666666667,12,i listen to the tape everday,28,0.545,643,50.279329608938546
2,2,5.263157894736842,6.212733217926524,0,enhanced,5.555555555555555,3.1736872475476052,0,kPfx3iHjixBEOoUPcBC2,10.398,38,1.1176470588235294,0,0,0,0,1,would you like to come to my house,34,lqKChKGGMFNaGvLCZhva,5.555555555555555,12,would you like to come to my house,34,0.646,171,38.084246970571265
0,0,0,0,0,normal,0,4.194520907065146,0,2Lc3KoNUrxzeFswSJ5Rf,7.629,33,1,0,0,0,0,11,historic meeting without a result,33,lqKChKGGMFNaGvLCZhva,0,12,historic meeting without a result,33,0,384,50.33425088478175
3,3,8.823529411764707,6.576675561136399,0,normal,9.67741935483871,2.118976612776644,0,zkMtU7HNNKjFJX8iWmBF,12.742,34,1.2142857142857142,0,0,0,0,9,nothing wrong with his style,28,jQ2fEW8ELtGUcBqGY7YI,9.67741935483871,12,nothing wrong with his style,28,0.838,573,25.42771935331973
1,1,3.4482758620689653,10.440744368266405,0,enhanced,3.571428571428571,5.093046033300685,0,kPfx3iHjixBEOoUPcBC2,5.105,29,1.0740740740740742,0,0,0,0,5,you are a wonderful example,27,lqKChKGGMFNaGvLCZhva,3.571428571428571,12,you are a wonderful example,27,0.533,177,61.116552399608224
1,1,2.5,4.831851565519908,0,off,2.564102564102564,4.767426877979641,0,BLYfu1ZbALC5QFlNnRq8,7.761,40,1.0526315789473684,0,0,0,0,2,important news always seems to be late,38,lqKChKGGMFNaGvLCZhva,2.564102564102564,12,important news always seems to be late,38,0.375,141,57.2091225357557
0,0,0,0,0,enhanced,0,5.575809564657945,0,kPfx3iHjixBEOoUPcBC2,4.663,27,1,0,0,0,0,8,you are a wonderful example,27,lqKChKGGMFNaGvLCZhva,0,12,you are a wonderful example,27,0,366,66.90971477589534
1,1,2.857142857142857,8.197309417040358,0,enhanced,2.941176470588235,5.739910313901345,0,kPfx3iHjixBEOoUPcBC2,5.575,35,1.0606060606060606,0,0,0,0,7,never too rich and never too thin,33,lqKChKGGMFNaGvLCZhva,2.941176470588235,12,never too rich and never too thin,33,0.457,250,68.87892376681614
0,0,0,0,0,enhanced,0,1.4457831325301205,0,gh55PskhUeCoEvryNZVO,10.375,16,1,0,0,0,0,1,i agree with you,16,jQ2fEW8ELtGUcBqGY7YI,0,12,i agree with you,16,0,1030,17.349397590361445
1,1,3.225806451612903,3.8072093965168086,0,normal,3.3333333333333335,1.8901039557175645,0,zkMtU7HNNKjFJX8iWmBF,14.814,31,1.0689655172413792,0,0,0,0,2,the imagination of the nation,29,jQ2fEW8ELtGUcBqGY7YI,3.3333333333333335,12,the imagination of the nation,29,0.564,600,22.681247468610774
2,2,5.714285714285714,9.82526496705815,0,enhanced,6.0606060606060606,4.296763105127471,0,kPfx3iHjixBEOoUPcBC2,6.982,35,1.1290322580645162,0,0,0,0,12,is there any indication of this,31,lqKChKGGMFNaGvLCZhva,6.0606060606060606,12,is there any indication of this,31,0.686,202,51.561157261529644
3,3,10,13.0074126367808,0,off,11.11111111111111,4.059301094246382,0,BLYfu1ZbALC5QFlNnRq8,5.666,30,1.25,0,0,0,0,1,did you have a good time,24,lqKChKGGMFNaGvLCZhva,11.11111111111111,12,did you have a good time,24,0.737,146,48.71161313095658
7,7,16.27906976744186,16.417487422943385,0,normal,18.91891891891892,1.9839863955218593,3.4482758620689653,zkMtU7HNNKjFJX8iWmBF,14.113,43,1.4827586206896552,0,1,0,3.3333333333333335,6,give me one spoonful of coffee,30,jQ2fEW8ELtGUcBqGY7YI,21.62162162162162,12,give me one spoonful of coffe,29,2.317,215,23.80783674626231
7,7,14.000000000000002,16.82810129536702,0,normal,17.94871794871795,1.8088458396545686,9.375,zkMtU7HNNKjFJX8iWmBF,17.138,50,1.5625,1,1,1,9.375,5,good at addition and subtraction,32,jQ2fEW8ELtGUcBqGY7YI,25.64102564102564,12,good at addition and aubataction,32,2.884,449,21.706150075854822
3,3,8.108108108108109,15.017786751273915,0,off,8.823529411764707,2.884338044418806,0,BLYfu1ZbALC5QFlNnRq8,10.401,37,1.1935483870967742,0,0,0,0,8,i skimmed through your proposal,31,lqKChKGGMFNaGvLCZhva,8.823529411764707,12,i skimmed through your proposal,31,1.562,217,34.61205653302567
2,2,5.405405405405405,4.658414438250023,0,enhanced,5.714285714285714,3.0237172824340925,0,kPfx3iHjixBEOoUPcBC2,10.583,37,1.121212121212121,0,0,0,0,11,this is a non profit organization,33,lqKChKGGMFNaGvLCZhva,5.714285714285714,12,this is a non profit organization,33,0.493,870,36.284607389209114
0,0,0,0,0,off,0,3.434065934065934,0,BLYfu1ZbALC5QFlNnRq8,8.736,31,1,0,0,0,0,5,arguing with the boss is futile,31,lqKChKGGMFNaGvLCZhva,0,12,arguing with the boss is futile,31,0,822,41.208791208791204
0,0,0,0,0,off,0,5.130974885228194,0,BLYfu1ZbALC5QFlNnRq8,3.703,20,1,0,0,0,0,3,join us on the patio,20,lqKChKGGMFNaGvLCZhva,0,12,join us on the patio,20,0,561,61.571698622738325
0,0,0,0,0,normal,0,3.3867690223526754,0,zkMtU7HNNKjFJX8iWmBF,8.858,31,1,0,0,0,0,4,an excellent way to communicate,31,jQ2fEW8ELtGUcBqGY7YI,0,12,an excellent way to communicate,31,0,545,40.641228268232105
0,0,0,0,0,off,0,5.115907274180656,0,BLYfu1ZbALC5QFlNnRq8,6.255,33,1,0,0,0,0,9,sharp cheese keeps the mind sharp,33,lqKChKGGMFNaGvLCZhva,0,12,sharp cheese keeps the mind sharp,33,0,236,61.39088729016787
0,0,0,0,0,off,0,5.865594100888219,0,BLYfu1ZbALC5QFlNnRq8,5.967,36,1,0,0,0,0,4,a much higher risk of getting cancer,36,lqKChKGGMFNaGvLCZhva,0,12,a much higher risk of getting cancer,36,0,113,70.38712921065863
3,3,8.823529411764707,11.354099418979988,0,normal,9.67741935483871,2.1788250484183345,0,zkMtU7HNNKjFJX8iWmBF,12.392,34,1.2142857142857142,0,0,0,0,12,elections bring out the best,28,jQ2fEW8ELtGUcBqGY7YI,9.67741935483871,12,elections bring out the best,28,1.407,200,26.145900581020015
0,0,0,0,0,normal,0,2.479249757464698,0,zkMtU7HNNKjFJX8iWmBF,9.277,24,1,0,0,0,0,7,that is very unfortunate,24,jQ2fEW8ELtGUcBqGY7YI,0,12,that is very unfortunate,24,0,758,29.750997089576373
3,3,8.823529411764707,8.580679978413382,0,normal,9.67741935483871,2.0815665715827616,0,zkMtU7HNNKjFJX8iWmBF,12.971,34,1.2142857142857142,0,0,0,0,8,you should visit to a doctor,28,jQ2fEW8ELtGUcBqGY7YI,9.67741935483871,12,you should visit to a doctor,28,1.113,1137,24.978798858993137
0,0,0,0,0,enhanced,0,5.818786367414797,0,kPfx3iHjixBEOoUPcBC2,3.609,22,1,0,0,0,0,10,the dreamers of dreams,22,lqKChKGGMFNaGvLCZhva,0,12,the dreamers of dreams,22,0,203,69.82543640897757
3,3,6.976744186046512,10.352588147036759,0,enhanced,7.5,3.8581073839888544,0,kPfx3iHjixBEOoUPcBC2,9.331,43,1.162162162162162,0,0,0,0,9,the chamber makes important decisions,37,lqKChKGGMFNaGvLCZhva,7.5,12,the chamber makes important decisions,37,0.966,313,46.29728860786625
5,5,12.195121951219512,13.814384049370995,0,enhanced,14.285714285714285,3.441727984808925,0,kPfx3iHjixBEOoUPcBC2,8.426,41,1.3666666666666667,0,0,0,0,4,the largest of the five oceans,30,lqKChKGGMFNaGvLCZhva,14.285714285714285,12,the largest of the five oceans,30,1.164,442,41.3007358177071
0,0,0,0,0,off,0,5.579258286839514,2.857142857142857,BLYfu1ZbALC5QFlNnRq8,6.094,36,1.0285714285714285,1,0,0,2.857142857142857,6,where did you get such a silly idea,35,lqKChKGGMFNaGvLCZhva,2.857142857142857,12,where did you get such  a silly idea,36,0,662,66.95109944207417
0,0,0,0,0,off,0,6.245817532902075,0,BLYfu1ZbALC5QFlNnRq8,4.483,29,1,0,0,0,0,11,video camera with a zoom lens,29,lqKChKGGMFNaGvLCZhva,0,12,video camera with a zoom lens,29,0,167,74.94981039482491
0,0,0,0,0,off,0,5.3061224489795915,0,BLYfu1ZbALC5QFlNnRq8,4.9,27,1,0,0,0,0,10,get rid of that immediately,27,lqKChKGGMFNaGvLCZhva,0,12,get rid of that immediately,27,0,259,63.6734693877551
4,4,14.285714285714285,22.181421198888447,0,normal,16.666666666666664,1.8856689162366018,0,zkMtU7HNNKjFJX8iWmBF,10.076,28,1.4,0,0,0,0,3,join us on the patio,20,jQ2fEW8ELtGUcBqGY7YI,16.666666666666664,12,join us on the patio,20,2.235,465,22.62802699483922
3,3,10.344827586206897,18.50210164310279,0,normal,11.538461538461538,1.6813144822315627,8.695652173913043,zkMtU7HNNKjFJX8iWmBF,13.085,29,1.2608695652173914,0,1,1,8.695652173913043,1,he is still on our team,23,jQ2fEW8ELtGUcBqGY7YI,19.230769230769234,12,he is arill on our team,23,2.421,2493,20.175773786778752
2,2,7.142857142857142,11.612588436203952,0,enhanced,7.6923076923076925,5.61112466455233,0,kPfx3iHjixBEOoUPcBC2,4.099,28,1.1666666666666667,0,0,0,0,3,the facts get in the way,24,lqKChKGGMFNaGvLCZhva,7.6923076923076925,12,the facts get in the way,24,0.476,200,67.33349597462797
9,9,19.565217391304348,18.34591626630062,0,normal,24.324324324324326,1.8531228551818806,0,zkMtU7HNNKjFJX8iWmBF,14.57,46,1.6428571428571428,0,0,0,0,10,popularity is desired by all,28,jQ2fEW8ELtGUcBqGY7YI,24.324324324324326,12,popularity is desired by all,28,2.673,132,22.237474262182566
3,3,9.375,20.33344230140569,0,off,10.344827586206897,4.086302713305002,0,BLYfu1ZbALC5QFlNnRq8,6.118,32,1.2307692307692308,0,0,0,0,12,the trains are always late,26,lqKChKGGMFNaGvLCZhva,10.344827586206897,12,the trains are always late,26,1.244,116,49.035632559660016
2,2,5.714285714285714,20.102742313212964,0,enhanced,6.0606060606060606,2.266374556168316,0,kPfx3iHjixBEOoUPcBC2,13.237,35,1.1290322580645162,0,0,0,0,6,the opposing team is over there,31,lqKChKGGMFNaGvLCZhva,6.0606060606060606,12,the opposing team is over there,31,2.661,507,27.196494674019796
0,0,0,0,0,off,0,4.306168586500162,0,BLYfu1ZbALC5QFlNnRq8,9.289,41,1,0,0,0,0,7,nothing finer than discovering a treasure,41,lqKChKGGMFNaGvLCZhva,0,12,nothing finer than discovering a treasure,41,0,255,51.67402303800194
0,0,0,0,0,enhanced,0,6.886553098948895,0,kPfx3iHjixBEOoUPcBC2,2.759,20,1,0,0,0,0,2,all work and no play,20,lqKChKGGMFNaGvLCZhva,0,12,all work and no play,20,0,195,82.63863718738673
1,1,3.4482758620689653,12.536971663009256,0,normal,3.571428571428571,2.4806793244919376,7.4074074074074066,zkMtU7HNNKjFJX8iWmBF,10.481,29,1.0740740740740742,1,1,0,7.4074074074074066,11,most judges are very honest,27,jQ2fEW8ELtGUcBqGY7YI,10.714285714285714,12,most judges are vwey honest,27,1.314,245,29.76815189390325
0,0,0,0,0,normal,0,2.842755035737492,0,XfQwbyXwX4wqNKSXKPxO,12.312,36,1,0,0,0,0,2,weeping willows are found near water,36,EkyhvCQpfogVRdxisVhh,0,12,weeping willows are found near water,36,0,958,34.113060428849906
5,5,10.638297872340425,15.560978742534198,0,off,11.904761904761903,2.3119902382634385,0,MKrnHwI927Q1WQqn9sZR,15.571,47,1.2702702702702702,0,0,0,0,12,the chamber makes important decisions,37,jQ2fEW8ELtGUcBqGY7YI,11.904761904761903,12,the chamber makes important decisions,37,2.423,467,27.74388285916126
4,4,10.81081081081081,21.484497337926715,0,normal,12.5,1.6911994989038521,0,XfQwbyXwX4wqNKSXKPxO,15.965,37,1.3214285714285714,0,0,0,0,5,the early bird gets the worm,28,EkyhvCQpfogVRdxisVhh,12.5,12,the early bird gets the worm,28,3.43,471,20.294393986846224
0,0,0,0,0,enhanced,0,2.70648623425105,0,gh55PskhUeCoEvryNZVO,10.715,30,1,0,0,0,0,8,exceed the maximum speed limit,30,jQ2fEW8ELtGUcBqGY7YI,0,12,exceed the maximum speed limit,30,0,336,32.4778348110126
2,2,5.263157894736842,13.362142009828842,0,normal,5.555555555555555,2.7961362480935437,5.88235294117647,XfQwbyXwX4wqNKSXKPxO,11.802,38,1.1176470588235294,1,1,0,5.88235294117647,3,rejection letters are discouraging,34,EkyhvCQpfogVRdxisVhh,11.11111111111111,12,rejecting letters are discouraging,34,1.577,884,33.55363497712253
2,2,5.555555555555555,7.846251588310038,0,normal,6.25,1.8424396442185513,3.3333333333333335,XfQwbyXwX4wqNKSXKPxO,15.74,36,1.2,0,0,1,3.3333333333333335,1,i can still feel your presence,30,EkyhvCQpfogVRdxisVhh,9.375,12,i can still feel youe presence,30,1.235,2293,22.109275730622617
0,0,0,0,0,off,0,3.0571368332279145,0,MKrnHwI927Q1WQqn9sZR,9.486,30,1,0,0,0,0,4,rapidly running short on words,30,jQ2fEW8ELtGUcBqGY7YI,0,12,rapidly running short on words,30,0,188,36.68564199873497
1,1,3.4482758620689653,3.799433738240935,0,enhanced,3.571428571428571,2.3746460864005847,0,gh55PskhUeCoEvryNZVO,10.949,29,1.0740740740740742,0,0,0,0,7,most judges are very honest,27,jQ2fEW8ELtGUcBqGY7YI,3.571428571428571,12,most judges are very honest,27,0.416,596,28.495753036807017
0,0,0,0,0,enhanced,0,3.0243459851807044,0,gh55PskhUeCoEvryNZVO,6.613,21,1,0,0,0,0,5,are you talking to me,21,jQ2fEW8ELtGUcBqGY7YI,0,12,are you talking to me,21,0,259,36.29215182216845
2,2,6.25,11.500604386116388,0,off,6.666666666666667,2.3312035917803486,3.571428571428571,MKrnHwI927Q1WQqn9sZR,11.582,32,1.1428571428571428,1,0,0,3.571428571428571,11,all good boys deserve fudge,27,jQ2fEW8ELtGUcBqGY7YI,10,12,all good boys derserve fudge,28,1.332,126,27.974443101364184
2,2,6.896551724137931,7.966121094197093,0,off,7.4074074074074066,2.7469383083438252,0,MKrnHwI927Q1WQqn9sZR,8.737,29,1.16,0,0,0,0,7,for your information only,25,jQ2fEW8ELtGUcBqGY7YI,7.4074074074074066,12,for your information only,25,0.696,150,32.9632597001259
0,0,0,0,0,enhanced,0,2.3106816510870707,0,gh55PskhUeCoEvryNZVO,9.521,23,1,0,0,0,0,3,stability of the nation,23,jQ2fEW8ELtGUcBqGY7YI,0,12,stability of the nation,23,0,504,27.728179813044846
7,7,12.5,16.774776690769887,0,off,15.555555555555555,1.9672479795831561,0,MKrnHwI927Q1WQqn9sZR,18.808,56,1.4736842105263157,0,0,0,0,9,handicapped persons need consideration,38,jQ2fEW8ELtGUcBqGY7YI,15.555555555555555,12,handicapped persons need consideration,38,3.155,335,23.606975754997872
